timestamp mote_count room_0 value_0 room_1 value_1 room_2 value_2 room_3 value_3 room_4 value_4 room_5 value_5
2--91:5--92:,2015.3.15-18.17.15
2--92:5--93:,2015.3.15-18.17.16
2--92:5--93:,2015.3.15-18.17.17
2--95:5--93:,2015.3.15-18.17.18
2--87:5--98:,2015.3.15-18.17.19
2--107:5--99:,2015.3.15-18.17.20
2--91:5--72:,2015.3.15-18.17.21
2--89:5--72:,2015.3.15-18.17.22
2--89:5--72:,2015.3.15-18.17.23
2--105:5--72:,2015.3.15-18.17.24
2--89:5--72:,2015.3.15-18.17.25
2--89:5--99:,2015.3.15-18.17.26
2--87:5--99:,2015.3.15-18.17.27
2--90:5--99:,2015.3.15-18.17.28
2--91:5--99:,2015.3.15-18.17.29
2--66:5--99:,2015.3.15-18.17.30
2--66:5--99:,2015.3.15-18.17.32
2--66:5--101:,2015.3.15-18.17.33
2--91:5--101:,2015.3.15-18.17.34
2--91:5--101:,2015.3.15-18.17.35
2--91:5--101:,2015.3.15-18.17.36
2--91:5--101:,2015.3.15-18.17.37
2--66:5--101:,2015.3.15-18.17.38
2--92:5--101:,2015.3.15-18.17.39
2--101:5--101:,2015.3.15-18.17.40
2--90:5--101:,2015.3.15-18.17.41
2--66:5--101:,2015.3.15-18.17.42
2--97:,2015.3.15-18.17.43
2--66:,2015.3.15-18.17.44
2--91:,2015.3.15-18.17.45
2--95:,2015.3.15-18.17.46
2--91:,2015.3.15-18.17.47
2--83:,2015.3.15-18.17.48
2--91:,2015.3.15-18.17.49
2--90:,2015.3.15-18.17.50
2--97:,2015.3.15-18.17.51
2--90:,2015.3.15-18.17.52
2--90:,2015.3.15-18.17.53
2--90:,2015.3.15-18.17.54
2--90:,2015.3.15-18.17.56
2--90:,2015.3.15-18.17.57
2--94:,2015.3.15-18.17.58
2--66:,2015.3.15-18.17.59
2--90:5--104:,2015.3.15-18.18.0
2--92:5--101:,2015.3.15-18.18.1
2--95:5--99:,2015.3.15-18.18.2
2--66:5--97:,2015.3.15-18.18.3
2--66:5--97:,2015.3.15-18.18.4
2--66:5--97:,2015.3.15-18.18.5
2--97:5--97:,2015.3.15-18.18.6
2--92:5--97:,2015.3.15-18.18.7
2--92:5--97:,2015.3.15-18.18.8
2--66:5--97:,2015.3.15-18.18.9
2--92:5--97:,2015.3.15-18.18.10
2--92:5--97:,2015.3.15-18.18.11
2--92:,2015.3.15-18.18.12
2--66:,2015.3.15-18.18.13
2--92:,2015.3.15-18.18.14
2--91:5--98:,2015.3.15-18.18.15
2--91:5--98:,2015.3.15-18.18.16
2--66:5--97:,2015.3.15-18.18.17
1--99:2--93:5--97:,2015.3.15-18.18.18
1--99:2--92:5--97:,2015.3.15-18.18.20
1--99:2--66:5--102:,2015.3.15-18.18.21
1--99:2--90:5--102:,2015.3.15-18.18.22
1--99:2--90:5--102:,2015.3.15-18.18.23
1--99:2--90:5--102:,2015.3.15-18.18.24
1--99:2--90:5--102:,2015.3.15-18.18.25
1--99:2--100:5--102:,2015.3.15-18.18.26
1--99:2--100:5--102:,2015.3.15-18.18.27
1--99:2--100:5--102:,2015.3.15-18.18.28
2--100:5--102:,2015.3.15-18.18.29
2--100:,2015.3.15-18.18.30
2--100:,2015.3.15-18.18.31
2--100:,2015.3.15-18.18.32
2--100:,2015.3.15-18.18.33
2--100:,2015.3.15-18.18.34
2--100:,2015.3.15-18.18.35
2--98:,2015.3.15-18.18.36
2--95:,2015.3.15-18.18.37
2--95:,2015.3.15-18.18.38
2--66:5--97:,2015.3.15-18.18.39
2--93:5--100:,2015.3.15-18.18.40
2--90:5--100:,2015.3.15-18.18.42
2--98:5--101:,2015.3.15-18.18.43
2--98:5--101:,2015.3.15-18.18.44
2--103:5--101:,2015.3.15-18.18.45
2--96:5--101:,2015.3.15-18.18.46
1--101:2--93:5--97:,2015.3.15-18.18.47
1--101:2--95:5--120:,2015.3.15-18.18.48
1--101:2--60:5--120:,2015.3.15-18.18.49
1--101:2--85:5--120:,2015.3.15-18.18.50
1--101:2--48:5--72:,2015.3.15-18.18.51
1--101:2--90:5--95:,2015.3.15-18.18.52
1--101:2--66:5--101:,2015.3.15-18.18.53
1--101:2--84:5--101:,2015.3.15-18.18.54
1--101:2--92:5--101:,2015.3.15-18.18.55
2--85:5--92:,2015.3.15-18.18.56
1--101:2--69:5--97:,2015.3.15-18.18.57
1--101:2--86:5--97:,2015.3.15-18.18.58
1--101:2--86:5--97:,2015.3.15-18.18.59
1--101:2--86:5--97:,2015.3.15-18.19.0
1--101:2--86:5--97:,2015.3.15-18.19.1
1--101:2--98:5--97:,2015.3.15-18.19.2
1--101:2--100:5--97:,2015.3.15-18.19.3
1--101:2--72:5--97:,2015.3.15-18.19.4
1--101:2--97:5--97:,2015.3.15-18.19.6
1--101:2--98:5--97:,2015.3.15-18.19.7
2--66:5--97:,2015.3.15-18.19.8
2--93:5--97:,2015.3.15-18.19.9
2--110:5--119:,2015.3.15-18.19.10
2--84:5--99:,2015.3.15-18.19.11
2--60:5--72:,2015.3.15-18.19.12
2--90:5--100:,2015.3.15-18.19.13
2--87:5--100:,2015.3.15-18.19.14
2--87:5--100:,2015.3.15-18.19.15
2--89:5--99:,2015.3.15-18.19.16
2--87:5--101:,2015.3.15-18.19.17
2--89:5--98:,2015.3.15-18.19.18
2--86:5--97:,2015.3.15-18.19.19
2--98:5--72:,2015.3.15-18.19.20
2--88:5--97:,2015.3.15-18.19.21
2--88:5--99:,2015.3.15-18.19.22
2--88:5--99:,2015.3.15-18.19.23
2--88:5--96:,2015.3.15-18.19.24
2--87:5--98:,2015.3.15-18.19.25
2--87:5--97:,2015.3.15-18.19.26
2--95:5--72:,2015.3.15-18.19.27
2--93:5--100:,2015.3.15-18.19.29
2--91:5--97:,2015.3.15-18.19.30
2--72:5--97:,2015.3.15-18.19.31
2--96:5--95:,2015.3.15-18.19.32
2--98:5--95:,2015.3.15-18.19.33
2--98:5--95:,2015.3.15-18.19.34
2--98:4--91:5--95:,2015.3.15-18.19.35
2--98:4--91:5--95:,2015.3.15-18.19.36
2--98:4--88:5--95:,2015.3.15-18.19.37
2--98:4--88:5--95:,2015.3.15-18.19.38
2--98:4--93:5--95:,2015.3.15-18.19.39
2--98:4--93:5--95:,2015.3.15-18.19.40
2--98:4--98:5--95:,2015.3.15-18.19.41
2--98:4--98:,2015.3.15-18.19.42
4--98:,2015.3.15-18.19.43
4--98:,2015.3.15-18.19.44
4--72:,2015.3.15-18.19.45
4--72:,2015.3.15-18.19.46
4--72:,2015.3.15-18.19.47
4--72:,2015.3.15-18.19.48
4--97:,2015.3.15-18.19.49
1--87:4--97:,2015.3.15-18.19.50
1--87:4--97:,2015.3.15-18.19.51
1--92:4--97:,2015.3.15-18.19.53
1--92:4--97:,2015.3.15-18.19.54
1--94:4--97:,2015.3.15-18.19.55
1--69:4--97:,2015.3.15-18.19.56
1--72:4--97:,2015.3.15-18.19.57
1--94:4--97:,2015.3.15-18.19.58
1--98:4--97:,2015.3.15-18.19.59
1--72:,2015.3.15-18.20.0
1--97:,2015.3.15-18.20.1
1--99:,2015.3.15-18.20.2
1--95:,2015.3.15-18.20.3
1--95:,2015.3.15-18.20.4
1--90:,2015.3.15-18.20.5
1--88:,2015.3.15-18.20.6
1--92:,2015.3.15-18.20.7
1--60:,2015.3.15-18.20.8
1--69:,2015.3.15-18.20.9
1--92:,2015.3.15-18.20.10
1--96:,2015.3.15-18.20.11
1--100:,2015.3.15-18.20.12
1--100:,2015.3.15-18.20.13
1--72:,2015.3.15-18.20.14
1--72:,2015.3.15-18.20.16
1--95:,2015.3.15-18.20.17
1--72:,2015.3.15-18.20.18
1--97:,2015.3.15-18.20.19
1--98:2--95:,2015.3.15-18.20.20
1--96:2--95:,2015.3.15-18.20.21
1--99:2--100:,2015.3.15-18.20.22
1--100:2--100:,2015.3.15-18.20.23
1--98:2--101:,2015.3.15-18.20.24
1--97:2--98:,2015.3.15-18.20.25
1--100:2--98:,2015.3.15-18.20.26
1--100:2--98:,2015.3.15-18.20.27
1--98:2--102:,2015.3.15-18.20.28
1--94:2--102:,2015.3.15-18.20.29
1--94:2--100:,2015.3.15-18.20.30
1--93:2--72:,2015.3.15-18.20.31
1--100:2--72:,2015.3.15-18.20.32
1--100:2--72:4--101:,2015.3.15-18.20.33
1--72:2--72:4--101:,2015.3.15-18.20.34
1--97:2--72:4--101:,2015.3.15-18.20.35
1--98:2--72:4--72:,2015.3.15-18.20.36
1--99:2--72:4--72:,2015.3.15-18.20.38
1--100:2--72:4--72:,2015.3.15-18.20.39
1--69:2--72:4--72:,2015.3.15-18.20.40
1--72:4--72:,2015.3.15-18.20.41
1--91:4--72:,2015.3.15-18.20.42
1--72:4--72:,2015.3.15-18.20.43
1--97:4--72:,2015.3.15-18.20.44
1--97:4--100:,2015.3.15-18.20.45
1--104:4--72:,2015.3.15-18.20.46
1--104:4--101:,2015.3.15-18.20.47
1--104:4--101:,2015.3.15-18.20.48
1--104:4--102:,2015.3.15-18.20.49
1--104:4--102:,2015.3.15-18.20.50
1--97:4--102:,2015.3.15-18.20.51
1--94:4--96:,2015.3.15-18.20.52
1--102:4--72:,2015.3.15-18.20.53
1--96:4--72:,2015.3.15-18.20.54
1--91:4--72:,2015.3.15-18.20.55
1--98:4--98:,2015.3.15-18.20.56
1--93:4--98:,2015.3.15-18.20.57
1--66:4--98:,2015.3.15-18.20.58
1--90:4--98:,2015.3.15-18.20.59
1--96:4--98:,2015.3.15-18.21.0
1--97:4--98:,2015.3.15-18.21.2
1--97:4--98:,2015.3.15-18.21.3
1--97:4--98:,2015.3.15-18.21.4
1--97:4--98:,2015.3.15-18.21.5
1--97:4--98:,2015.3.15-18.21.6
1--97:,2015.3.15-18.21.7
1--97:,2015.3.15-18.21.8
1--97:,2015.3.15-18.21.9
1--95:,2015.3.15-18.21.10
1--72:,2015.3.15-18.21.11
1--101:,2015.3.15-18.21.12
1--101:,2015.3.15-18.21.13
1--100:,2015.3.15-18.21.14
1--72:4--72:,2015.3.15-18.21.15
1--72:4--72:,2015.3.15-18.21.16
1--72:4--72:,2015.3.15-18.21.17
1--100:4--93:,2015.3.15-18.21.18
1--100:4--69:,2015.3.15-18.21.19
1--100:4--69:,2015.3.15-18.21.20
1--96:4--69:,2015.3.15-18.21.21
1--69:4--69:,2015.3.15-18.21.22
1--95:4--69:,2015.3.15-18.21.23
1--96:4--72:,2015.3.15-18.21.25
1--98:4--72:,2015.3.15-18.21.26
1--98:4--72:,2015.3.15-18.21.27
1--99:4--72:,2015.3.15-18.21.28
1--97:4--72:,2015.3.15-18.21.29
1--100:4--72:,2015.3.15-18.21.30
1--97:4--72:,2015.3.15-18.21.31
1--97:4--72:,2015.3.15-18.21.32
1--96:4--72:,2015.3.15-18.21.33
1--96:2--96:4--72:,2015.3.15-18.21.34
1--101:2--96:4--72:,2015.3.15-18.21.35
1--72:2--96:4--72:,2015.3.15-18.21.36
1--98:2--96:4--72:,2015.3.15-18.21.37
1--95:2--96:4--72:,2015.3.15-18.21.38
1--102:2--96:,2015.3.15-18.21.39
1--89:2--96:,2015.3.15-18.21.40
1--95:2--96:,2015.3.15-18.21.41
1--92:2--96:,2015.3.15-18.21.42
1--96:2--96:,2015.3.15-18.21.43
1--94:,2015.3.15-18.21.44
1--97:,2015.3.15-18.21.45
1--101:,2015.3.15-18.21.46
1--98:,2015.3.15-18.21.48
1--72:,2015.3.15-18.21.49
1--72:,2015.3.15-18.21.50
1--98:,2015.3.15-18.21.51
1--72:,2015.3.15-18.21.52
1--72:,2015.3.15-18.21.53
1--95:,2015.3.15-18.21.54
1--97:,2015.3.15-18.21.55
1--92:,2015.3.15-18.21.56
1--92:,2015.3.15-18.21.57
1--92:,2015.3.15-18.21.58
1--72:,2015.3.15-18.21.59
1--92:,2015.3.15-18.22.0
1--93:,2015.3.15-18.22.1
1--93:,2015.3.15-18.22.2
1--96:,2015.3.15-18.22.3
1--95:,2015.3.15-18.22.4
1--94:,2015.3.15-18.22.5
1--90:,2015.3.15-18.22.6
1--94:,2015.3.15-18.22.7
1--91:,2015.3.15-18.22.8
1--94:,2015.3.15-18.22.9
1--69:,2015.3.15-18.22.10
1--96:,2015.3.15-18.22.12
1--102:,2015.3.15-18.22.13
1--102:,2015.3.15-18.22.14
1--102:,2015.3.15-18.22.15
1--102:,2015.3.15-18.22.16
1--102:,2015.3.15-18.22.17
1--102:,2015.3.15-18.22.18
1--102:,2015.3.15-18.22.19
1--102:,2015.3.15-18.22.20
1--102:,2015.3.15-18.22.21
1--102:,2015.3.15-18.22.22
1--98:,2015.3.15-18.22.30
1--98:,2015.3.15-18.22.31
1--98:,2015.3.15-18.22.32
1--72:,2015.3.15-18.22.33
1--92:,2015.3.15-18.22.34
1--94:,2015.3.15-18.22.35
1--97:,2015.3.15-18.22.36
1--88:,2015.3.15-18.22.38
1--69:,2015.3.15-18.22.39
1--94:,2015.3.15-18.22.40
1--94:,2015.3.15-18.22.41
1--98:,2015.3.15-18.22.42
1--98:,2015.3.15-18.22.43
1--72:,2015.3.15-18.22.44
1--72:,2015.3.15-18.22.45
1--72:,2015.3.15-18.22.46
1--96:,2015.3.15-18.22.47
1--96:,2015.3.15-18.22.48
1--97:,2015.3.15-18.22.49
1--100:,2015.3.15-18.22.50
1--72:,2015.3.15-18.22.51
1--98:,2015.3.15-18.22.52
1--98:,2015.3.15-18.22.53
1--98:,2015.3.15-18.22.54
1--99:,2015.3.15-18.22.55
1--95:,2015.3.15-18.22.56
1--72:,2015.3.15-18.22.57
1--72:,2015.3.15-18.22.58
1--96:,2015.3.15-18.22.59
1--96:,2015.3.15-18.23.1
1--100:,2015.3.15-18.23.2
1--72:,2015.3.15-18.23.3
1--97:,2015.3.15-18.23.4
1--103:,2015.3.15-18.23.5
1--103:,2015.3.15-18.23.6
1--103:,2015.3.15-18.23.7
1--103:,2015.3.15-18.23.8
1--103:,2015.3.15-18.23.9
1--103:,2015.3.15-18.23.10
1--72:,2015.3.15-18.23.11
1--72:,2015.3.15-18.23.12
1--103:,2015.3.15-18.23.13
1--95:2--95:,2015.3.15-18.23.14
1--98:2--95:,2015.3.15-18.23.15
1--91:2--96:,2015.3.15-18.23.16
1--87:2--96:,2015.3.15-18.23.17
1--92:2--98:,2015.3.15-18.23.18
1--66:2--96:,2015.3.15-18.23.19
1--91:2--99:,2015.3.15-18.23.20
1--90:2--98:,2015.3.15-18.23.21
1--92:2--72:,2015.3.15-18.23.22
1--94:2--100:,2015.3.15-18.23.23
1--97:2--100:4--72:,2015.3.15-18.23.25
1--72:2--100:4--72:,2015.3.15-18.23.26
1--95:2--100:4--72:,2015.3.15-18.23.27
1--94:2--100:4--72:,2015.3.15-18.23.28
1--96:2--100:4--72:,2015.3.15-18.23.29
1--97:2--100:4--72:,2015.3.15-18.23.30
1--90:2--100:4--72:,2015.3.15-18.23.31
1--96:2--100:4--72:,2015.3.15-18.23.32
1--72:2--100:4--72:,2015.3.15-18.23.33
1--72:4--72:,2015.3.15-18.23.34
1--98:4--72:,2015.3.15-18.23.35
1--91:4--72:,2015.3.15-18.23.36
1--100:4--72:,2015.3.15-18.23.37
1--101:4--72:,2015.3.15-18.23.38
1--100:,2015.3.15-18.23.39
1--94:,2015.3.15-18.23.40
1--95:4--97:,2015.3.15-18.23.41
1--99:4--97:,2015.3.15-18.23.42
1--94:4--97:,2015.3.15-18.23.43
1--96:4--97:,2015.3.15-18.23.44
1--89:4--97:,2015.3.15-18.23.45
1--93:4--97:,2015.3.15-18.23.46
1--90:4--97:,2015.3.15-18.23.47
1--63:4--97:,2015.3.15-18.23.49
1--72:4--97:,2015.3.15-18.23.50
1--101:4--100:,2015.3.15-18.23.51
1--98:4--102:,2015.3.15-18.23.52
1--96:4--102:,2015.3.15-18.23.53
1--94:4--97:,2015.3.15-18.23.54
1--72:4--97:,2015.3.15-18.23.55
1--92:4--97:,2015.3.15-18.23.56
1--69:4--97:,2015.3.15-18.23.57
1--102:4--97:,2015.3.15-18.23.58
1--92:4--100:,2015.3.15-18.23.59
1--91:4--100:,2015.3.15-18.24.0
1--66:4--100:,2015.3.15-18.24.1
1--91:4--100:,2015.3.15-18.24.2
1--95:4--100:,2015.3.15-18.24.3
1--72:4--100:,2015.3.15-18.24.4
1--94:4--100:,2015.3.15-18.24.6
1--72:4--100:,2015.3.15-18.24.7
1--72:4--100:,2015.3.15-18.24.8
1--100:,2015.3.15-18.24.9
1--97:,2015.3.15-18.24.10
1--90:,2015.3.15-18.24.11
1--72:,2015.3.15-18.24.12
1--100:,2015.3.15-18.24.13
1--66:,2015.3.15-18.24.14
1--100:,2015.3.15-18.24.15
1--92:4--92:,2015.3.15-18.24.16
1--72:4--96:,2015.3.15-18.24.17
1--72:4--90:,2015.3.15-18.24.18
1--97:4--84:,2015.3.15-18.24.19
1--97:4--86:,2015.3.15-18.24.20
1--97:4--69:,2015.3.15-18.24.21
1--97:4--94:,2015.3.15-18.24.22
1--97:4--97:,2015.3.15-18.24.23
1--97:4--94:,2015.3.15-18.24.24
1--97:4--92:,2015.3.15-18.24.25
1--97:4--92:,2015.3.15-18.24.26
1--97:4--93:,2015.3.15-18.24.27
4--100:,2015.3.15-18.24.29
4--99:,2015.3.15-18.24.30
4--72:,2015.3.15-18.24.31
4--90:,2015.3.15-18.24.32
4--91:,2015.3.15-18.24.33
4--91:,2015.3.15-18.24.34
4--92:,2015.3.15-18.24.35
4--72:,2015.3.15-18.24.36
4--98:,2015.3.15-18.24.37
4--98:,2015.3.15-18.24.38
4--94:,2015.3.15-18.24.39
4--101:,2015.3.15-18.24.40
4--119:,2015.3.15-18.24.41
4--91:,2015.3.15-18.24.42
4--94:,2015.3.15-18.24.43
4--63:,2015.3.15-18.24.44
4--92:,2015.3.15-18.24.45
4--97:,2015.3.15-18.24.46
4--69:,2015.3.15-18.24.47
4--96:,2015.3.15-18.24.48
4--66:,2015.3.15-18.24.49
4--72:,2015.3.15-18.24.50
4--101:,2015.3.15-18.24.51
4--101:,2015.3.15-18.24.53
4--98:,2015.3.15-18.24.54
4--94:,2015.3.15-18.24.55
4--99:5--96:,2015.3.15-18.24.56
4--72:5--72:,2015.3.15-18.24.57
4--72:5--98:,2015.3.15-18.24.58
4--91:5--98:,2015.3.15-18.24.59
4--91:5--98:,2015.3.15-18.25.0
4--96:5--98:,2015.3.15-18.25.1
4--97:5--98:,2015.3.15-18.25.2
4--92:5--98:,2015.3.15-18.25.3
4--102:5--98:,2015.3.15-18.25.4
4--66:5--98:,2015.3.15-18.25.5
4--90:5--98:,2015.3.15-18.25.6
4--92:5--98:,2015.3.15-18.25.7
4--93:,2015.3.15-18.25.8
4--96:,2015.3.15-18.25.9
4--69:,2015.3.15-18.25.10
4--69:,2015.3.15-18.25.11
4--100:,2015.3.15-18.25.12
4--94:,2015.3.15-18.25.13
4--95:,2015.3.15-18.25.15
4--66:,2015.3.15-18.25.16
4--95:,2015.3.15-18.25.17
4--91:,2015.3.15-18.25.18
4--94:,2015.3.15-18.25.19
4--90:,2015.3.15-18.25.20
4--98:,2015.3.15-18.25.21
4--69:,2015.3.15-18.25.22
4--72:,2015.3.15-18.25.23
4--98:,2015.3.15-18.25.24
4--97:,2015.3.15-18.25.25
4--98:,2015.3.15-18.25.26
4--72:,2015.3.15-18.25.27
4--98:,2015.3.15-18.25.28
4--90:,2015.3.15-18.25.29
4--98:,2015.3.15-18.25.30
3--101:4--72:,2015.3.15-18.25.31
3--101:4--99:,2015.3.15-18.25.32
3--101:4--100:,2015.3.15-18.25.33
3--101:4--100:,2015.3.15-18.25.34
3--101:4--102:,2015.3.15-18.25.35
3--101:4--103:,2015.3.15-18.25.36
3--101:4--100:,2015.3.15-18.25.38
3--101:4--97:,2015.3.15-18.25.39
3--101:4--94:,2015.3.15-18.25.40
3--101:4--89:,2015.3.15-18.25.41
4--72:,2015.3.15-18.25.42
4--99:,2015.3.15-18.25.43
3--72:4--99:,2015.3.15-18.25.44
3--72:4--98:5--72:,2015.3.15-18.25.45
3--72:4--98:5--100:,2015.3.15-18.25.46
3--72:4--96:5--100:,2015.3.15-18.25.47
3--72:4--97:5--100:,2015.3.15-18.25.48
3--72:4--91:5--100:,2015.3.15-18.25.49
3--72:4--66:5--100:,2015.3.15-18.25.50
3--72:4--91:5--100:,2015.3.15-18.25.51
3--72:4--98:5--100:,2015.3.15-18.25.52
3--72:4--72:5--100:,2015.3.15-18.25.53
4--66:5--100:,2015.3.15-18.25.54
4--69:,2015.3.15-18.25.55
4--91:,2015.3.15-18.25.56
4--88:,2015.3.15-18.25.57
4--66:,2015.3.15-18.25.58
4--88:,2015.3.15-18.25.59
4--66:,2015.3.15-18.26.0
4--113:,2015.3.15-18.26.1
4--100:,2015.3.15-18.26.3
4--98:,2015.3.15-18.26.4
1--98:4--96:,2015.3.15-18.26.5
1--98:4--97:,2015.3.15-18.26.6
1--98:4--97:,2015.3.15-18.26.7
1--98:4--66:,2015.3.15-18.26.8
1--98:4--100:,2015.3.15-18.26.9
1--98:4--72:,2015.3.15-18.26.10
1--98:4--90:,2015.3.15-18.26.11
1--98:4--69:5--92:,2015.3.15-18.26.12
1--98:4--90:5--92:,2015.3.15-18.26.13
4--97:5--92:,2015.3.15-18.26.14
4--94:5--92:,2015.3.15-18.26.15
4--69:5--92:,2015.3.15-18.26.16
4--94:5--92:,2015.3.15-18.26.17
4--60:5--100:,2015.3.15-18.26.18
4--98:5--100:,2015.3.15-18.26.19
4--92:5--100:,2015.3.15-18.26.20
4--99:5--100:,2015.3.15-18.26.21
4--69:5--100:,2015.3.15-18.26.22
4--91:5--99:,2015.3.15-18.26.23
4--83:5--99:,2015.3.15-18.26.24
4--98:5--99:,2015.3.15-18.26.25
4--97:5--99:,2015.3.15-18.26.27
4--96:5--99:,2015.3.15-18.26.28
4--96:5--99:,2015.3.15-18.26.29
4--96:5--99:,2015.3.15-18.26.30
4--72:5--99:,2015.3.15-18.26.31
4--96:5--99:,2015.3.15-18.26.32
4--98:5--100:,2015.3.15-18.26.33
4--100:5--99:,2015.3.15-18.26.34
4--100:5--99:,2015.3.15-18.26.35
4--100:5--99:,2015.3.15-18.26.36
4--100:5--99:,2015.3.15-18.26.37
2--88:4--100:5--99:,2015.3.15-18.26.38
2--88:4--100:5--99:,2015.3.15-18.26.39
2--90:4--100:5--72:,2015.3.15-18.26.40
2--85:4--100:5--94:,2015.3.15-18.26.41
2--86:4--100:5--93:,2015.3.15-18.26.42
2--84:4--100:5--98:,2015.3.15-18.26.43
2--66:5--98:,2015.3.15-18.26.44
2--96:5--98:,2015.3.15-18.26.45
2--66:5--98:,2015.3.15-18.26.46
2--93:5--98:,2015.3.15-18.26.47
2--91:5--98:,2015.3.15-18.26.48
2--91:5--98:,2015.3.15-18.26.50
2--92:5--98:,2015.3.15-18.26.51
2--93:5--98:,2015.3.15-18.26.52
2--94:5--98:,2015.3.15-18.26.53
2--92:,2015.3.15-18.26.54
2--92:,2015.3.15-18.26.55
2--95:,2015.3.15-18.26.56
2--93:,2015.3.15-18.26.57
2--93:,2015.3.15-18.26.58
2--93:,2015.3.15-18.26.59
2--98:,2015.3.15-18.27.0
2--72:,2015.3.15-18.27.1
2--91:,2015.3.15-18.27.2
2--66:,2015.3.15-18.27.3
2--92:,2015.3.15-18.27.4
2--72:,2015.3.15-18.27.5
2--96:,2015.3.15-18.27.6
2--91:5--72:,2015.3.15-18.27.7
2--110:5--100:,2015.3.15-18.27.8
2--89:5--97:,2015.3.15-18.27.9
2--89:5--97:,2015.3.15-18.27.10
2--66:5--72:,2015.3.15-18.27.11
2--89:5--97:,2015.3.15-18.27.13
2--91:5--72:,2015.3.15-18.27.14
2--90:5--98:,2015.3.15-18.27.15
2--90:5--98:,2015.3.15-18.27.16
2--83:5--98:,2015.3.15-18.27.17
2--101:5--98:,2015.3.15-18.27.18
2--88:5--98:,2015.3.15-18.27.19
2--95:5--96:,2015.3.15-18.27.20
2--77:5--97:,2015.3.15-18.27.21
2--97:5--97:,2015.3.15-18.27.22
2--96:5--94:,2015.3.15-18.27.23
2--90:5--99:,2015.3.15-18.27.24
2--90:5--72:,2015.3.15-18.27.25
2--69:5--96:,2015.3.15-18.27.26
2--92:5--95:,2015.3.15-18.27.27
2--95:5--100:,2015.3.15-18.27.28
2--69:5--97:,2015.3.15-18.27.29
2--86:5--99:,2015.3.15-18.27.30
2--89:5--72:,2015.3.15-18.27.31
2--95:5--99:,2015.3.15-18.27.32
2--93:5--96:,2015.3.15-18.27.33
2--63:5--96:,2015.3.15-18.27.34
2--90:5--96:,2015.3.15-18.27.36
1--101:2--93:5--96:,2015.3.15-18.27.37
1--101:2--93:5--98:,2015.3.15-18.27.38
1--101:2--95:5--101:,2015.3.15-18.27.39
1--101:2--98:5--72:,2015.3.15-18.27.40
1--101:2--90:5--72:,2015.3.15-18.27.41
1--101:2--92:5--95:,2015.3.15-18.27.42
1--101:2--92:5--96:,2015.3.15-18.27.43
1--101:2--69:5--99:,2015.3.15-18.27.44
1--101:2--96:5--96:,2015.3.15-18.27.45
1--101:2--96:5--96:,2015.3.15-18.27.46
2--72:5--96:,2015.3.15-18.27.47
2--100:5--96:,2015.3.15-18.27.48
2--98:5--96:,2015.3.15-18.27.49
2--91:5--96:,2015.3.15-18.27.50
2--72:5--72:,2015.3.15-18.27.51
2--90:5--99:,2015.3.15-18.27.52
2--91:5--99:,2015.3.15-18.27.53
2--90:5--99:,2015.3.15-18.27.54
2--96:5--99:,2015.3.15-18.27.55
2--97:5--99:,2015.3.15-18.27.56
2--91:5--101:,2015.3.15-18.27.57
2--97:5--101:,2015.3.15-18.27.58
2--96:5--101:,2015.3.15-18.28.0
2--72:5--101:,2015.3.15-18.28.1
2--72:5--101:,2015.3.15-18.28.2
2--72:5--101:,2015.3.15-18.28.3
2--72:5--101:,2015.3.15-18.28.4
2--72:5--101:,2015.3.15-18.28.5
2--97:5--101:,2015.3.15-18.28.6
2--97:,2015.3.15-18.28.7
2--102:,2015.3.15-18.28.8
2--102:,2015.3.15-18.28.9
2--72:,2015.3.15-18.28.10
2--100:,2015.3.15-18.28.11
2--100:,2015.3.15-18.28.12
2--100:,2015.3.15-18.28.13
2--100:,2015.3.15-18.28.14
2--72:,2015.3.15-18.28.15
2--72:,2015.3.15-18.28.16
2--103:,2015.3.15-18.28.17
2--104:,2015.3.15-18.28.18
2--97:,2015.3.15-18.28.19
2--97:,2015.3.15-18.28.20
2--97:,2015.3.15-18.28.21
2--97:,2015.3.15-18.28.22
2--97:,2015.3.15-18.28.24
2--97:,2015.3.15-18.28.25
2--97:,2015.3.15-18.28.26
2--72:,2015.3.15-18.28.27
2--95:5--72:,2015.3.15-18.28.28
2--92:5--95:,2015.3.15-18.28.29
2--89:5--97:,2015.3.15-18.28.30
2--90:5--97:,2015.3.15-18.28.31
2--66:5--97:,2015.3.15-18.28.32
2--94:5--97:,2015.3.15-18.28.33
2--89:5--97:,2015.3.15-18.28.34
2--93:5--97:,2015.3.15-18.28.35
2--69:5--97:,2015.3.15-18.28.36
2--84:5--104:,2015.3.15-18.28.37
2--85:5--104:,2015.3.15-18.28.38
2--85:5--104:,2015.3.15-18.28.39
2--90:5--104:,2015.3.15-18.28.40
2--72:5--104:,2015.3.15-18.28.41
2--97:5--104:,2015.3.15-18.28.42
2--72:5--104:,2015.3.15-18.28.43
2--72:5--104:,2015.3.15-18.28.44
2--94:5--104:,2015.3.15-18.28.45
2--96:5--104:,2015.3.15-18.28.46
2--108:,2015.3.15-18.28.48
2--108:,2015.3.15-18.28.49
2--99:3--101:,2015.3.15-18.28.50
2--99:3--101:4--90:,2015.3.15-18.28.51
2--99:3--101:4--90:,2015.3.15-18.28.52
2--99:3--101:4--90:,2015.3.15-18.28.53
